,date,open,close,high,low,volume,code
0,2017-08-11,19.15,22.98,22.98,19.15,74.0,300691
1,2017-08-14,25.28,25.28,25.28,25.28,62.0,300691
2,2017-08-15,27.81,27.81,27.81,27.81,50.0,300691
3,2017-08-16,30.59,30.59,30.59,30.59,82.0,300691
4,2017-08-17,33.65,33.65,33.65,33.65,130.0,300691
5,2017-08-18,37.02,37.02,37.02,37.02,490.0,300691
6,2017-08-21,40.72,40.72,40.72,40.72,911.0,300691
7,2017-08-22,44.79,44.79,44.79,44.79,489.0,300691
8,2017-08-23,49.27,49.27,49.27,49.27,541.0,300691
9,2017-08-24,54.2,54.2,54.2,54.2,540.0,300691
10,2017-08-25,59.62,59.62,59.62,59.62,3931.0,300691
11,2017-08-28,65.58,65.58,65.58,65.58,1234.0,300691
12,2017-08-29,72.14,72.14,72.14,72.14,2943.0,300691
13,2017-08-30,72.5,79.35,79.35,71.0,136450.0,300691
14,2017-08-31,85.0,82.49,85.56,79.01,141987.0,300691
15,2017-09-01,79.92,79.6,85.0,77.91,87173.0,300691
16,2017-09-04,79.6,79.55,83.97,76.0,86081.0,300691
17,2017-09-05,79.01,82.0,83.86,76.98,80198.0,300691
18,2017-09-06,79.0,75.0,79.73,74.0,72494.0,300691
19,2017-09-07,74.1,72.93,75.8,72.01,57259.0,300691
20,2017-09-08,72.18,72.7,74.8,71.2,42448.0,300691
21,2017-09-11,73.5,77.95,78.78,72.82,56494.0,300691
22,2017-09-12,77.18,72.3,77.18,72.03,49084.0,300691
23,2017-09-13,71.8,72.75,73.85,70.1,27646.0,300691
24,2017-09-14,72.65,75.12,76.8,72.65,37396.0,300691
25,2017-09-15,76.9,76.2,81.63,75.6,48550.0,300691
26,2017-09-18,75.47,78.0,79.5,75.1,37836.0,300691
27,2017-09-19,78.08,74.08,78.44,73.4,38433.0,300691
28,2017-09-20,73.8,77.6,78.2,73.2,43527.0,300691
29,2017-09-21,78.0,78.71,79.89,75.07,37695.0,300691
30,2017-09-22,77.66,83.77,86.58,77.04,86039.0,300691
31,2017-09-25,82.1,81.56,85.44,80.53,54549.0,300691
32,2017-09-26,81.2,73.4,81.88,73.4,51307.0,300691
33,2017-09-27,71.91,75.06,75.68,71.11,42631.0,300691
34,2017-09-28,74.18,73.51,76.02,73.0,25981.0,300691
35,2017-09-29,73.1,74.58,74.78,72.21,16606.0,300691
36,2017-10-09,75.63,75.4,77.28,75.1,14179.0,300691
37,2017-10-10,75.1,78.62,78.76,75.1,25965.0,300691
38,2017-10-11,77.7,76.98,79.8,75.6,19736.0,300691
39,2017-10-12,76.0,75.86,77.49,74.01,16279.0,300691
40,2017-10-13,75.79,75.18,75.97,73.51,14666.0,300691
41,2017-10-16,75.56,76.07,78.4,74.19,22488.0,300691
42,2017-10-17,75.06,77.61,78.2,73.51,20919.0,300691
43,2017-10-18,77.41,78.08,81.49,77.11,28193.0,300691
44,2017-10-19,77.67,81.24,83.7,77.01,39801.0,300691
45,2017-10-20,80.89,84.61,85.65,79.19,33608.0,300691
46,2017-10-23,86.5,85.9,90.52,84.5,46093.0,300691
47,2017-10-24,85.3,88.0,89.34,84.0,35956.0,300691
48,2017-10-25,88.28,89.9,91.69,86.5,36236.0,300691
49,2017-10-26,88.61,88.13,90.78,86.99,26765.0,300691
50,2017-10-27,89.11,93.75,96.4,89.1,45680.0,300691
51,2017-10-30,94.12,95.21,99.5,94.12,45934.0,300691
52,2017-10-31,94.18,95.37,98.15,92.69,35042.0,300691
53,2017-11-01,94.9,104.91,104.91,93.75,47340.0,300691
54,2017-11-02,103.5,103.9,107.5,101.5,37345.0,300691
55,2017-11-03,103.45,105.1,106.8,100.61,36823.0,300691
56,2017-11-06,106.01,106.2,108.8,104.39,27885.0,300691
